array,site,camera_days,species,detections,presence
LU9,LU9_65,360,red squirrel,39,1
LU9,LU9_65,360,snowshoe hare,7,1
LU9,LU9_65,360,white-tailed deer,5,1
LU9,LU9_65,360,wolverine,0,0
LU9,LU9_67,353,black bear,0,0
LU9,LU9_67,353,caribou,9,1
LU9,LU9_67,353,cougar,0,0
LU9,LU9_67,353,coyote,1,1
LU9,LU9_67,353,fisher,0,0
LU9,LU9_67,353,grey wolf,0,0
LU9,LU9_67,353,lynx,0,0
LU9,LU9_67,353,moose,0,0
LU9,LU9_67,353,red fox,0,0
LU9,LU9_67,353,red squirrel,0,0
LU9,LU9_67,353,snowshoe hare,0,0
LU9,LU9_67,353,white-tailed deer,0,0
LU9,LU9_67,353,wolverine,0,0
LU9,LU9_68,362,black bear,2,1
LU9,LU9_68,362,caribou,0,0
LU9,LU9_68,362,cougar,0,0
LU9,LU9_68,362,coyote,1,1
LU9,LU9_68,362,fisher,1,1
LU9,LU9_68,362,grey wolf,0,0
LU9,LU9_68,362,lynx,0,0
LU9,LU9_68,362,moose,0,0
LU9,LU9_68,362,red fox,0,0
LU9,LU9_68,362,red squirrel,4,1
LU9,LU9_68,362,snowshoe hare,0,0
LU9,LU9_68,362,white-tailed deer,7,1
LU9,LU9_68,362,wolverine,0,0
LU9,LU9_7,361,black bear,5,1
LU9,LU9_7,361,caribou,0,0
LU9,LU9_7,361,cougar,0,0
LU9,LU9_7,361,coyote,27,1
LU9,LU9_7,361,fisher,2,1
LU9,LU9_7,361,grey wolf,2,1
LU9,LU9_7,361,lynx,0,0
LU9,LU9_7,361,moose,0,0
LU9,LU9_7,361,red fox,1,1
LU9,LU9_7,361,red squirrel,1,1
LU9,LU9_7,361,snowshoe hare,2,1
LU9,LU9_7,361,white-tailed deer,36,1
LU9,LU9_7,361,wolverine,0,0
LU9,LU9_72,362,black bear,8,1
LU9,LU9_72,362,caribou,0,0
LU9,LU9_72,362,cougar,0,0
LU9,LU9_72,362,coyote,24,1
LU9,LU9_72,362,fisher,1,1
LU9,LU9_72,362,grey wolf,3,1
LU9,LU9_72,362,lynx,0,0
LU9,LU9_72,362,moose,0,0
LU9,LU9_72,362,red fox,0,0
LU9,LU9_72,362,red squirrel,6,1
LU9,LU9_72,362,snowshoe hare,28,1
LU9,LU9_72,362,white-tailed deer,46,1
LU9,LU9_72,362,wolverine,0,0
LU9,LU9_73,359,black bear,4,1
LU9,LU9_73,359,caribou,0,0
LU9,LU9_73,359,cougar,0,0
LU9,LU9_73,359,coyote,12,1
LU9,LU9_73,359,fisher,2,1
LU9,LU9_73,359,grey wolf,0,0
LU9,LU9_73,359,lynx,0,0
LU9,LU9_73,359,moose,0,0
LU9,LU9_73,359,red fox,0,0
LU9,LU9_73,359,red squirrel,7,1
LU9,LU9_73,359,snowshoe hare,3,1
LU9,LU9_73,359,white-tailed deer,26,1
LU9,LU9_73,359,wolverine,0,0
LU9,LU9_75,361,black bear,0,0
LU9,LU9_75,361,caribou,1,1
LU9,LU9_75,361,cougar,0,0
LU9,LU9_75,361,coyote,7,1
LU9,LU9_75,361,fisher,1,1
LU9,LU9_75,361,grey wolf,1,1
LU9,LU9_75,361,lynx,4,1
LU9,LU9_75,361,moose,0,0
LU9,LU9_75,361,red fox,0,0
LU9,LU9_75,361,red squirrel,62,1
LU9,LU9_75,361,snowshoe hare,21,1
LU9,LU9_75,361,white-tailed deer,13,1
LU9,LU9_75,361,wolverine,0,0
LU9,LU9_76,360,black bear,3,1
LU9,LU9_76,360,caribou,1,1
LU9,LU9_76,360,cougar,0,0
LU9,LU9_76,360,coyote,14,1
LU9,LU9_76,360,fisher,0,0
LU9,LU9_76,360,grey wolf,1,1
LU9,LU9_76,360,lynx,2,1
LU9,LU9_76,360,moose,1,1
LU9,LU9_76,360,red fox,0,0
LU9,LU9_76,360,red squirrel,6,1
LU9,LU9_76,360,snowshoe hare,8,1
LU9,LU9_76,360,white-tailed deer,42,1
LU9,LU9_76,360,wolverine,0,0
LU9,LU9_77,362,black bear,3,1
LU9,LU9_77,362,caribou,3,1
LU9,LU9_77,362,cougar,0,0
LU9,LU9_77,362,coyote,8,1
LU9,LU9_77,362,fisher,0,0
LU9,LU9_77,362,grey wolf,0,0
LU9,LU9_77,362,lynx,3,1
LU9,LU9_77,362,moose,0,0
LU9,LU9_77,362,red fox,0,0
LU9,LU9_77,362,red squirrel,1,1
LU9,LU9_77,362,snowshoe hare,9,1
LU9,LU9_77,362,white-tailed deer,11,1
LU9,LU9_77,362,wolverine,0,0
LU9,LU9_79,363,black bear,3,1
LU9,LU9_79,363,caribou,0,0
LU9,LU9_79,363,cougar,0,0
LU9,LU9_79,363,coyote,9,1
LU9,LU9_79,363,fisher,0,0
LU9,LU9_79,363,grey wolf,2,1
LU9,LU9_79,363,lynx,5,1
LU9,LU9_79,363,moose,0,0
LU9,LU9_79,363,red fox,1,1
LU9,LU9_79,363,red squirrel,10,1
LU9,LU9_79,363,snowshoe hare,4,1
LU9,LU9_79,363,white-tailed deer,21,1
LU9,LU9_79,363,wolverine,0,0
LU9,LU9_8,361,black bear,6,1
LU9,LU9_8,361,caribou,0,0
LU9,LU9_8,361,cougar,0,0
LU9,LU9_8,361,coyote,19,1
LU9,LU9_8,361,fisher,0,0
LU9,LU9_8,361,grey wolf,2,1
LU9,LU9_8,361,lynx,0,0
LU9,LU9_8,361,moose,0,0
LU9,LU9_8,361,red fox,0,0
LU9,LU9_8,361,red squirrel,0,0
LU9,LU9_8,361,snowshoe hare,1,1
LU9,LU9_8,361,white-tailed deer,42,1
LU9,LU9_8,361,wolverine,0,0
LU9,LU9_80,362,black bear,6,1
LU9,LU9_80,362,caribou,0,0
LU9,LU9_80,362,cougar,0,0
LU9,LU9_80,362,coyote,29,1
LU9,LU9_80,362,fisher,3,1
LU9,LU9_80,362,grey wolf,0,0
LU9,LU9_80,362,lynx,1,1
LU9,LU9_80,362,moose,0,0
LU9,LU9_80,362,red fox,0,0
LU9,LU9_80,362,red squirrel,24,1
LU9,LU9_80,362,snowshoe hare,6,1
LU9,LU9_80,362,white-tailed deer,30,1
LU9,LU9_80,362,wolverine,0,0
LU9,LU9_81,147,black bear,0,0
LU9,LU9_81,147,caribou,0,0
LU9,LU9_81,147,cougar,0,0
LU9,LU9_81,147,coyote,1,1
LU9,LU9_81,147,fisher,2,1
LU9,LU9_81,147,grey wolf,0,0
LU9,LU9_81,147,lynx,1,1
LU9,LU9_81,147,moose,0,0
LU9,LU9_81,147,red fox,0,0
LU9,LU9_81,147,red squirrel,6,1
LU9,LU9_81,147,snowshoe hare,26,1
LU9,LU9_81,147,white-tailed deer,6,1
LU9,LU9_81,147,wolverine,0,0
LU9,LU9_82,362,black bear,5,1
LU9,LU9_82,362,caribou,1,1
LU9,LU9_82,362,cougar,0,0
LU9,LU9_82,362,coyote,5,1
LU9,LU9_82,362,fisher,2,1
LU9,LU9_82,362,grey wolf,4,1
LU9,LU9_82,362,lynx,1,1
LU9,LU9_82,362,moose,1,1
LU9,LU9_82,362,red fox,0,0
LU9,LU9_82,362,red squirrel,0,0
LU9,LU9_82,362,snowshoe hare,0,0
LU9,LU9_82,362,white-tailed deer,7,1
LU9,LU9_82,362,wolverine,0,0
LU9,LU9_85,363,black bear,3,1
LU9,LU9_85,363,caribou,0,0
LU9,LU9_85,363,cougar,1,1
LU9,LU9_85,363,coyote,23,1
LU9,LU9_85,363,fisher,0,0
LU9,LU9_85,363,grey wolf,6,1
LU9,LU9_85,363,lynx,3,1
LU9,LU9_85,363,moose,0,0
LU9,LU9_85,363,red fox,1,1
LU9,LU9_85,363,red squirrel,5,1
LU9,LU9_85,363,snowshoe hare,3,1
LU9,LU9_85,363,white-tailed deer,26,1
LU9,LU9_85,363,wolverine,1,1
LU9,LU9_86,362,black bear,4,1
LU9,LU9_86,362,caribou,0,0
LU9,LU9_86,362,cougar,0,0
LU9,LU9_86,362,coyote,6,1
LU9,LU9_86,362,fisher,1,1
LU9,LU9_86,362,grey wolf,2,1
LU9,LU9_86,362,lynx,1,1
LU9,LU9_86,362,moose,0,0
LU9,LU9_86,362,red fox,1,1
LU9,LU9_86,362,red squirrel,4,1
LU9,LU9_86,362,snowshoe hare,0,0
LU9,LU9_86,362,white-tailed deer,9,1
LU9,LU9_86,362,wolverine,1,1
LU9,LU9_87,362,black bear,1,1
LU9,LU9_87,362,caribou,0,0
LU9,LU9_87,362,cougar,0,0
LU9,LU9_87,362,coyote,13,1
LU9,LU9_87,362,fisher,1,1
LU9,LU9_87,362,grey wolf,0,0
LU9,LU9_87,362,lynx,0,0
LU9,LU9_87,362,moose,0,0
LU9,LU9_87,362,red fox,0,0
LU9,LU9_87,362,red squirrel,1,1
LU9,LU9_87,362,snowshoe hare,71,1
LU9,LU9_87,362,white-tailed deer,6,1
LU9,LU9_87,362,wolverine,0,0
LU9,LU9_90,363,black bear,7,1
LU9,LU9_90,363,caribou,9,1
LU9,LU9_90,363,cougar,0,0
LU9,LU9_90,363,coyote,4,1
LU9,LU9_90,363,fisher,0,0
LU9,LU9_90,363,grey wolf,1,1
LU9,LU9_90,363,lynx,2,1
LU9,LU9_90,363,moose,0,0
LU9,LU9_90,363,red fox,0,0
LU9,LU9_90,363,red squirrel,0,0
LU9,LU9_90,363,snowshoe hare,3,1
LU9,LU9_90,363,white-tailed deer,0,0
LU9,LU9_90,363,wolverine,0,0
LU9,LU9_93,361,black bear,4,1
LU9,LU9_93,361,caribou,0,0
LU9,LU9_93,361,cougar,0,0
LU9,LU9_93,361,coyote,17,1
LU9,LU9_93,361,fisher,0,0
LU9,LU9_93,361,grey wolf,0,0
LU9,LU9_93,361,lynx,0,0
LU9,LU9_93,361,moose,0,0
LU9,LU9_93,361,red fox,4,1
LU9,LU9_93,361,red squirrel,1,1
LU9,LU9_93,361,snowshoe hare,0,0
LU9,LU9_93,361,white-tailed deer,82,1
LU9,LU9_93,361,wolverine,0,0
LU9,LU9_94,363,black bear,2,1
LU9,LU9_94,363,caribou,0,0
LU9,LU9_94,363,cougar,0,0
LU9,LU9_94,363,coyote,6,1
LU9,LU9_94,363,fisher,0,0
LU9,LU9_94,363,grey wolf,6,1
LU9,LU9_94,363,lynx,1,1
LU9,LU9_94,363,moose,1,1
LU9,LU9_94,363,red fox,0,0
LU9,LU9_94,363,red squirrel,1,1
LU9,LU9_94,363,snowshoe hare,0,0
LU9,LU9_94,363,white-tailed deer,42,1
LU9,LU9_94,363,wolverine,0,0
LU9,LU9_96,362,black bear,2,1
LU9,LU9_96,362,caribou,1,1
LU9,LU9_96,362,cougar,0,0
LU9,LU9_96,362,coyote,5,1
LU9,LU9_96,362,fisher,2,1
LU9,LU9_96,362,grey wolf,0,0
LU9,LU9_96,362,lynx,0,0
LU9,LU9_96,362,moose,0,0
LU9,LU9_96,362,red fox,0,0
LU9,LU9_96,362,red squirrel,0,0
LU9,LU9_96,362,snowshoe hare,16,1
LU9,LU9_96,362,white-tailed deer,8,1
LU9,LU9_96,362,wolverine,0,0
LU9,LU9_98,362,black bear,1,1
LU9,LU9_98,362,caribou,3,1
LU9,LU9_98,362,cougar,0,0
LU9,LU9_98,362,coyote,9,1
LU9,LU9_98,362,fisher,2,1
LU9,LU9_98,362,grey wolf,0,0
LU9,LU9_98,362,lynx,2,1
LU9,LU9_98,362,moose,0,0
LU9,LU9_98,362,red fox,0,0
LU9,LU9_98,362,red squirrel,3,1
LU9,LU9_98,362,snowshoe hare,4,1
LU9,LU9_98,362,white-tailed deer,0,0
LU9,LU9_98,362,wolverine,0,0
LU8,LU8_AB29_24,352,black bear,0,0
LU8,LU8_AB29_24,352,caribou,0,0
LU8,LU8_AB29_24,352,cougar,0,0
LU8,LU8_AB29_24,352,coyote,0,0
LU8,LU8_AB29_24,352,fisher,0,0
LU8,LU8_AB29_24,352,grey wolf,0,0
LU8,LU8_AB29_24,352,lynx,0,0
LU8,LU8_AB29_24,352,moose,0,0
LU8,LU8_AB29_24,352,red fox,0,0
LU8,LU8_AB29_24,352,red squirrel,0,0
LU8,LU8_AB29_24,352,snowshoe hare,0,0
LU8,LU8_AB29_24,352,white-tailed deer,0,0
LU8,LU8_AB29_24,352,wolverine,0,0
LU8,LU8_AB31_24,351,black bear,0,0
LU8,LU8_AB31_24,351,caribou,0,0
LU8,LU8_AB31_24,351,cougar,0,0
LU8,LU8_AB31_24,351,coyote,0,0
LU8,LU8_AB31_24,351,fisher,0,0
LU8,LU8_AB31_24,351,grey wolf,0,0
LU8,LU8_AB31_24,351,lynx,0,0
LU8,LU8_AB31_24,351,moose,0,0
LU8,LU8_AB31_24,351,red fox,0,0
LU8,LU8_AB31_24,351,red squirrel,0,0
LU8,LU8_AB31_24,351,snowshoe hare,0,0
LU8,LU8_AB31_24,351,white-tailed deer,0,0
LU8,LU8_AB31_24,351,wolverine,0,0
LU8,LU8_AC24_24,351,black bear,0,0
LU8,LU8_AC24_24,351,caribou,0,0
LU8,LU8_AC24_24,351,cougar,0,0
LU8,LU8_AC24_24,351,coyote,0,0
LU8,LU8_AC24_24,351,fisher,0,0
LU8,LU8_AC24_24,351,grey wolf,0,0
LU8,LU8_AC24_24,351,lynx,0,0
LU8,LU8_AC24_24,351,moose,0,0
LU8,LU8_AC24_24,351,red fox,0,0
LU8,LU8_AC24_24,351,red squirrel,0,0
LU8,LU8_AC24_24,351,snowshoe hare,0,0
